element_id,unit_id,seam_id,lithology,unit_type,layer_order,x,y,z,elevation,thickness,confidence,fault_influence,uncertainty,risk_value,ash,sulfur,calorific_value,gas_content,water_content,coal_quality_index,porosity,permeability,water_bearing_index,grain_size_index,strength_index,roof_stability_index,clay_content,softening_index,floor_heave_risk,carbonate_purity,karst_water_risk,fracture_index,weathering_index,loose_layer_water_risk
GU_19_CELL_25_41,GU_19,GU_19,coal,coal,19,128,-117.064,0,-117.064,0.336,1,0,0.09,0.272,24.12,1.43,23.82,10.3,6.42,0.39,,,,,,,,,,,,,,
GU_19_CELL_25_42,GU_19,GU_19,coal,coal,19,136,-122.5,0,-122.5,0.359,1,0,0.097,0.276,24.51,1.44,23.64,10.31,6.72,0.383,,,,,,,,,,,,,,
GU_19_CELL_25_43,GU_19,GU_19,coal,coal,19,144,-123.743,0,-123.743,0.38,1,0,0.106,0.28,24.9,1.44,23.46,10.29,7.02,0.375,,,,,,,,,,,,,,
GU_19_CELL_25_44,GU_19,GU_19,coal,coal,19,152,-121.709,0,-121.709,0.399,1,0,0.116,0.284,25.28,1.45,23.28,10.27,7.3,0.368,,,,,,,,,,,,,,
GU_19_CELL_25_45,GU_19,GU_19,coal,coal,19,160,-120.829,0,-120.829,0.414,1,0,0.126,0.288,25.66,1.46,23.11,10.25,7.58,0.361,,,,,,,,,,,,,,
GU_19_CELL_25_46,GU_19,GU_19,coal,coal,19,168,-120.424,0,-120.424,0.426,1,0,0.135,0.291,26.01,1.46,22.95,10.21,7.84,0.354,,,,,,,,,,,,,,
GU_19_CELL_25_47,GU_19,GU_19,coal,coal,19,176,-119.915,0,-119.915,0.435,1,0,0.144,0.293,26.34,1.46,22.81,10.17,8.07,0.348,,,,,,,,,,,,,,
GU_19_CELL_25_48,GU_19,GU_19,coal,coal,19,184,-119.306,0,-119.306,0.441,1,0,0.151,0.295,26.63,1.45,22.68,10.13,8.28,0.342,,,,,,,,,,,,,,
GU_19_CELL_25_49,GU_19,GU_19,coal,coal,19,192,-118.613,0,-118.613,0.444,1,0,0.156,0.297,26.88,1.45,22.57,10.07,8.45,0.337,,,,,,,,,,,,,,
GU_19_CELL_25_50,GU_19,GU_19,coal,coal,19,200,-119.643,0,-119.643,0.444,1,0,0.159,0.298,27.09,1.43,22.48,10.02,8.59,0.333,,,,,,,,,,,,,,
GU_19_CELL_26_0,GU_19,GU_19,coal,coal,19,-200,-118.531,8,-118.531,5.694,1,0,0.159,0.38,14.59,1.29,28.6,16.39,6.55,0.736,,,,,,,,,,,,,,
GU_19_CELL_26_1,GU_19,GU_19,coal,coal,19,-192,-118.308,8,-118.308,5.687,1,0,0.16,0.385,14.95,1.34,28.41,16.45,6.79,0.728,,,,,,,,,,,,,,
GU_19_CELL_26_2,GU_19,GU_19,coal,coal,19,-184,-117.836,8,-117.836,5.676,1,0,0.159,0.389,15.25,1.38,28.25,16.51,7,0.721,,,,,,,,,,,,,,
GU_19_CELL_26_3,GU_19,GU_19,coal,coal,19,-176,-117.176,8,-117.176,5.664,1,0,0.155,0.392,15.52,1.42,28.11,16.55,7.17,0.715,,,,,,,,,,,,,,
GU_19_CELL_26_4,GU_19,GU_19,coal,coal,19,-168,-116.385,8,-116.385,5.651,1,0,0.149,0.395,15.72,1.46,27.99,16.58,7.31,0.711,,,,,,,,,,,,,,
GU_19_CELL_26_5,GU_19,GU_19,coal,coal,19,-160,-115.535,8,-115.535,5.637,1,0,0.142,0.397,15.88,1.5,27.9,16.61,7.42,0.707,,,,,,,,,,,,,,
GU_19_CELL_26_6,GU_19,GU_19,coal,coal,19,-152,-114.71,8,-114.71,5.623,1,0,0.133,0.398,15.97,1.53,27.84,16.64,7.48,0.705,,,,,,,,,,,,,,
GU_19_CELL_26_7,GU_19,GU_19,coal,coal,19,-144,-112.196,8,-112.196,5.609,1,0,0.123,0.398,16,1.55,27.82,16.61,7.5,0.704,,,,,,,,,,,,,,
GU_19_CELL_26_8,GU_19,GU_19,coal,coal,19,-136,-105.209,8,-105.209,5.596,1,0,0.113,0.395,15.97,1.57,27.82,16.44,7.48,0.704,,,,,,,,,,,,,,
GU_19_CELL_26_9,GU_19,GU_19,coal,coal,19,-128,-103.736,8,-103.736,5.585,1,0,0.104,0.394,15.88,1.59,27.85,16.45,7.42,0.706,,,,,,,,,,,,,,
GU_19_CELL_26_10,GU_19,GU_19,coal,coal,19,-120,-107.388,8,-107.388,5.574,1,0,0.095,0.395,15.72,1.6,27.92,16.61,7.31,0.709,,,,,,,,,,,,,,
GU_19_CELL_26_11,GU_19,GU_19,coal,coal,19,-112,-112.657,8,-112.657,5.566,1,0,0.088,0.397,15.52,1.61,28.01,16.83,7.17,0.713,,,,,,,,,,,,,,
GU_19_CELL_26_12,GU_19,GU_19,coal,coal,19,-104,-118.814,8,-118.814,5.558,1,0,0.083,0.398,15.25,1.61,28.12,17.03,6.99,0.718,,,,,,,,,,,,,,
GU_19_CELL_26_13,GU_19,GU_19,coal,coal,19,-96,-129.454,8,-129.454,5.552,1,0,0.08,0.396,14.94,1.61,28.26,17.07,6.79,0.724,,,,,,,,,,,,,,
GU_19_CELL_26_14,GU_19,GU_19,coal,coal,19,-88,-136.743,8,-136.743,5.547,1,0,0.08,0.393,14.59,1.6,28.42,17.11,6.55,0.731,,,,,,,,,,,,,,
GU_19_CELL_26_15,GU_19,GU_19,coal,coal,19,-80,-136.877,8,-136.877,5.542,1,0,0.082,0.39,14.21,1.59,28.6,17.15,6.29,0.739,,,,,,,,,,,,,,
GU_19_CELL_26_16,GU_19,GU_19,coal,coal,19,-72,-136.999,8,-136.999,5.537,1,0,0.087,0.387,13.79,1.58,28.8,17.18,6.01,0.748,,,,,,,,,,,,,,
GU_19_CELL_26_17,GU_19,GU_19,coal,coal,19,-64,-137.043,8,-137.043,5.532,1,0,0.093,0.383,13.36,1.57,29,17.22,5.71,0.757,,,,,,,,,,,,,,
GU_19_CELL_26_18,GU_19,GU_19,coal,coal,19,-56,-136.466,8,-136.466,5.526,1,0,0.101,0.379,12.91,1.55,29.21,17.25,5.41,0.766,,,,,,,,,,,,,,
GU_19_CELL_26_19,GU_19,GU_19,coal,coal,19,-48,-128.514,8,-128.514,5.52,1,0,0.111,0.375,12.46,1.54,29.42,17.28,5.11,0.776,,,,,,,,,,,,,,
GU_19_CELL_26_20,GU_19,GU_19,coal,coal,19,-40,-118.178,8,-118.178,5.318,1,0,0.12,0.371,12.02,1.52,29.63,17.3,4.81,0.785,,,,,,,,,,,,,,
GU_19_CELL_26_21,GU_19,GU_19,coal,coal,19,-32,-114.784,8,-114.784,4.354,1,0,0.13,0.355,12.84,1.5,29.23,16.51,4.66,0.752,,,,,,,,,,,,,,
GU_19_CELL_26_22,GU_19,GU_19,coal,coal,19,-24,-114.23,8,-114.23,3.038,0.992,0.014,0.149,0.329,15.98,1.5,27.7,14.53,4.8,0.645,,,,,,,,,,,,,,
GU_19_CELL_26_23,GU_19,GU_19,coal,coal,19,-16,-114.024,8,-114.024,1.838,0.828,0.296,0.353,0.425,21.52,1.84,25.13,12.13,5.59,0.493,,,,,,,,,,,,,,
GU_19_CELL_26_24,GU_19,GU_19,coal,coal,19,-8,-114.323,8,-114.323,1.005,0.583,0.719,0.653,0.593,27.56,2.35,22.37,9.98,6.66,0.344,,,,,,,,,,,,,,
GU_19_CELL_26_25,GU_19,GU_19,coal,coal,19,0,-115.034,8,-115.034,0.547,0.426,0.99,0.846,0.702,31.15,2.67,20.73,8.74,7.27,0.256,,,,,,,,,,,,,,
GU_19_CELL_26_26,GU_19,GU_19,coal,coal,19,8,-115.775,8,-115.775,0.344,0.42,1,0.855,0.7,31.53,2.67,20.55,8.45,7.19,0.242,,,,,,,,,,,,,,
GU_19_CELL_26_27,GU_19,GU_19,coal,coal,19,16,-116.128,8,-116.128,0.276,0.426,0.99,0.847,0.693,31.41,2.65,20.6,8.38,7.05,0.242,,,,,,,,,,,,,,
GU_19_CELL_26_28,GU_19,GU_19,coal,coal,19,24,-116.519,8,-116.519,0.277,0.583,0.719,0.656,0.571,28.57,2.3,21.87,9,6.28,0.3,,,,,,,,,,,,,,
GU_19_CELL_26_29,GU_19,GU_19,coal,coal,19,32,-115.253,8,-115.253,0.312,0.828,0.296,0.357,0.381,24.17,1.77,23.83,9.94,5.16,0.389,,,,,,,,,,,,,,
GU_19_CELL_26_30,GU_19,GU_19,coal,coal,19,40,-110.528,8,-110.528,0.348,0.992,0.014,0.154,0.253,21.24,1.42,25.13,10.46,4.44,0.449,,,,,,,,,,,,,,
GU_19_CELL_26_31,GU_19,GU_19,coal,coal,19,48,-106.824,8,-106.824,0.356,1,0,0.136,0.245,21.13,1.4,25.19,10.37,4.43,0.452,,,,,,,,,,,,,,
GU_19_CELL_26_32,GU_19,GU_19,coal,coal,19,56,-105.272,8,-105.272,0.315,1,0,0.126,0.244,21.34,1.4,25.08,10.25,4.52,0.446,,,,,,,,,,,,,,
GU_19_CELL_26_33,GU_19,GU_19,coal,coal,19,64,-105.257,8,-105.257,0.238,1,0,0.116,0.244,21.71,1.41,24.91,10.13,4.65,0.436,,,,,,,,,,,,,,
GU_19_CELL_26_34,GU_19,GU_19,coal,coal,19,72,-106.115,8,-106.115,0.179,1,0,0.107,0.245,22.09,1.41,24.73,10.05,4.82,0.426,,,,,,,,,,,,,,
GU_19_CELL_26_35,GU_19,GU_19,coal,coal,19,80,-107.548,8,-107.548,0.19,1,0,0.098,0.248,22.34,1.42,24.61,10.09,5,0.421,,,,,,,,,,,,,,
GU_19_CELL_26_36,GU_19,GU_19,coal,coal,19,88,-107.759,8,-107.759,0.212,1,0,0.09,0.251,22.6,1.43,24.49,10.11,5.22,0.417,,,,,,,,,,,,,,
GU_19_CELL_26_37,GU_19,GU_19,coal,coal,19,96,-106.866,8,-106.866,0.238,1,0,0.085,0.255,22.9,1.45,24.35,10.09,5.45,0.411,,,,,,,,,,,,,,
GU_19_CELL_26_38,GU_19,GU_19,coal,coal,19,104,-106.073,8,-106.073,0.264,1,0,0.081,0.258,23.22,1.46,24.2,10.08,5.71,0.405,,,,,,,,,,,,,,
GU_19_CELL_26_39,GU_19,GU_19,coal,coal,19,112,-106.613,8,-106.613,0.292,1,0,0.08,0.262,23.57,1.47,24.04,10.11,5.99,0.399,,,,,,,,,,,,,,
GU_19_CELL_26_40,GU_19,GU_19,coal,coal,19,120,-109.36,8,-109.36,0.319,1,0,0.081,0.268,23.94,1.49,23.86,10.2,6.28,0.392,,,,,,,,,,,,,,
GU_19_CELL_26_41,GU_19,GU_19,coal,coal,19,128,-114.446,8,-114.446,0.345,1,0,0.085,0.275,24.32,1.5,23.69,10.37,6.57,0.385,,,,,,,,,,,,,,
GU_19_CELL_26_42,GU_19,GU_19,coal,coal,19,136,-120.298,8,-120.298,0.37,1,0,0.091,0.281,24.7,1.51,23.51,10.47,6.87,0.378,,,,,,,,,,,,,,
GU_19_CELL_26_43,GU_19,GU_19,coal,coal,19,144,-123.663,8,-123.663,0.392,1,0,0.098,0.285,25.09,1.52,23.33,10.46,7.16,0.371,,,,,,,,,,,,,,
GU_19_CELL_26_44,GU_19,GU_19,coal,coal,19,152,-122.697,8,-122.697,0.411,1,0,0.107,0.289,25.46,1.53,23.16,10.45,7.44,0.364,,,,,,,,,,,,,,
GU_19_CELL_26_45,GU_19,GU_19,coal,coal,19,160,-121.529,8,-121.529,0.427,1,0,0.117,0.293,25.82,1.54,22.99,10.43,7.71,0.357,,,,,,,,,,,,,,
GU_19_CELL_26_46,GU_19,GU_19,coal,coal,19,168,-121.266,8,-121.266,0.439,1,0,0.127,0.296,26.16,1.54,22.84,10.4,7.95,0.35,,,,,,,,,,,,,,
GU_19_CELL_26_47,GU_19,GU_19,coal,coal,19,176,-120.929,8,-120.929,0.447,1,0,0.136,0.298,26.46,1.54,22.7,10.36,8.17,0.344,,,,,,,,,,,,,,
GU_19_CELL_26_48,GU_19,GU_19,coal,coal,19,184,-120.495,8,-120.495,0.451,1,0,0.145,0.3,26.74,1.54,22.58,10.32,8.37,0.339,,,,,,,,,,,,,,
GU_19_CELL_26_49,GU_19,GU_19,coal,coal,19,192,-119.969,8,-119.969,0.453,1,0,0.152,0.301,26.97,1.53,22.48,10.27,8.52,0.334,,,,,,,,,,,,,,
GU_19_CELL_26_50,GU_19,GU_19,coal,coal,19,200,-119.384,8,-119.384,0.451,1,0,0.157,0.302,27.15,1.52,22.41,10.21,8.64,0.331,,,,,,,,,,,,,,
GU_19_CELL_27_0,GU_19,GU_19,coal,coal,19,-200,-117.472,16,-117.472,5.694,1,0,0.156,0.378,14.77,1.21,28.56,16.18,6.67,0.734,,,,,,,,,,,,,,
GU_19_CELL_27_1,GU_19,GU_19,coal,coal,19,-192,-117.456,16,-117.456,5.686,1,0,0.159,0.383,15.11,1.26,28.38,16.24,6.89,0.726,,,,,,,,,,,,,,
GU_19_CELL_27_2,GU_19,GU_19,coal,coal,19,-184,-117.114,16,-117.114,5.675,1,0,0.16,0.386,15.39,1.3,28.23,16.29,7.09,0.72,,,,,,,,,,,,,,
GU_19_CELL_27_3,GU_19,GU_19,coal,coal,19,-176,-116.503,16,-116.503,5.662,1,0,0.158,0.389,15.63,1.34,28.1,16.33,7.25,0.714,,,,,,,,,,,,,,
GU_19_CELL_27_4,GU_19,GU_19,coal,coal,19,-168,-115.679,16,-115.679,5.648,1,0,0.154,0.392,15.81,1.38,28,16.36,7.37,0.71,,,,,,,,,,,,,,
GU_19_CELL_27_5,GU_19,GU_19,coal,coal,19,-160,-114.713,16,-114.713,5.634,1,0,0.148,0.393,15.93,1.41,27.92,16.39,7.45,0.707,,,,,,,,,,,,,,
GU_19_CELL_27_6,GU_19,GU_19,coal,coal,19,-152,-113.696,16,-113.696,5.62,1,0,0.14,0.394,15.99,1.44,27.88,16.42,7.49,0.705,,,,,,,,,,,,,,
GU_19_CELL_27_7,GU_19,GU_19,coal,coal,19,-144,-112.46,16,-112.46,5.606,1,0,0.131,0.395,15.99,1.47,27.87,16.44,7.49,0.705,,,,,,,,,,,,,,
GU_19_CELL_27_8,GU_19,GU_19,coal,coal,19,-136,-107.053,16,-107.053,5.593,1,0,0.121,0.392,15.93,1.49,27.88,16.32,7.45,0.706,,,,,,,,,,,,,,
GU_19_CELL_27_9,GU_19,GU_19,coal,coal,19,-128,-104.013,16,-104.013,5.581,1,0,0.111,0.39,15.81,1.51,27.93,16.28,7.37,0.708,,,,,,,,,,,,,,
GU_19_CELL_27_10,GU_19,GU_19,coal,coal,19,-120,-104.352,16,-104.352,5.571,1,0,0.102,0.39,15.63,1.52,28,16.34,7.25,0.712,,,,,,,,,,,,,,
GU_19_CELL_27_11,GU_19,GU_19,coal,coal,19,-112,-107.061,16,-107.061,5.562,1,0,0.094,0.39,15.39,1.53,28.11,16.48,7.09,0.716,,,,,,,,,,,,,,
GU_19_CELL_27_12,GU_19,GU_19,coal,coal,19,-104,-111.176,16,-111.176,5.555,1,0,0.087,0.39,15.1,1.53,28.23,16.66,6.89,0.722,,,,,,,,,,,,,,
GU_19_CELL_27_13,GU_19,GU_19,coal,coal,19,-96,-119.67,16,-119.67,5.549,1,0,0.083,0.391,14.77,1.53,28.38,16.92,6.67,0.729,,,,,,,,,,,,,,
GU_19_CELL_27_14,GU_19,GU_19,coal,coal,19,-88,-131.836,16,-131.836,5.544,1,0,0.08,0.389,14.4,1.53,28.55,16.97,6.42,0.736,,,,,,,,,,,,,,
GU_19_CELL_27_15,GU_19,GU_19,coal,coal,19,-80,-135.126,16,-135.126,5.539,1,0,0.08,0.386,14,1.52,28.74,17.01,6.15,0.745,,,,,,,,,,,,,,
GU_19_CELL_27_16,GU_19,GU_19,coal,coal,19,-72,-135.458,16,-135.458,5.534,1,0,0.083,0.382,13.58,1.51,28.93,17.05,5.86,0.753,,,,,,,,,,,,,,
GU_19_CELL_27_17,GU_19,GU_19,coal,coal,19,-64,-135.791,16,-135.791,5.53,1,0,0.088,0.379,13.14,1.5,29.14,17.1,5.56,0.763,,,,,,,,,,,,,,
GU_19_CELL_27_18,GU_19,GU_19,coal,coal,19,-56,-136.055,16,-136.055,5.524,1,0,0.095,0.375,12.69,1.49,29.35,17.13,5.26,0.772,,,,,,,,,,,,,,
GU_19_CELL_27_19,GU_19,GU_19,coal,coal,19,-48,-135.325,16,-135.325,5.518,1,0,0.103,0.371,12.24,1.48,29.56,17.17,4.96,0.781,,,,,,,,,,,,,,
GU_19_CELL_27_20,GU_19,GU_19,coal,coal,19,-40,-128.28,16,-128.28,5.512,1,0,0.112,0.368,11.8,1.46,29.76,17.21,4.66,0.79,,,,,,,,,,,,,,
GU_19_CELL_27_21,GU_19,GU_19,coal,coal,19,-32,-119.249,16,-119.249,5.438,1,0,0.122,0.364,11.38,1.45,29.96,17.24,4.38,0.799,,,,,,,,,,,,,,
GU_19_CELL_27_22,GU_19,GU_19,coal,coal,19,-24,-114.743,16,-114.743,4.691,1,0,0.132,0.356,11.37,1.44,29.96,16.96,4.15,0.794,,,,,,,,,,,,,,
GU_19_CELL_27_23,GU_19,GU_19,coal,coal,19,-16,-114.34,16,-114.34,3.495,0.992,0.014,0.151,0.333,14.25,1.44,28.56,15.16,4.29,0.696,,,,,,,,,,,,,,
GU_19_CELL_27_24,GU_19,GU_19,coal,coal,19,-8,-114.228,16,-114.228,2.306,0.828,0.296,0.354,0.43,19.82,1.79,25.97,12.79,5.12,0.544,,,,,,,,,,,,,,
GU_19_CELL_27_25,GU_19,GU_19,coal,coal,19,0,-114.549,16,-114.549,1.404,0.583,0.719,0.654,0.598,26.1,2.31,23.08,10.55,6.26,0.387,,,,,,,,,,,,,,
GU_19_CELL_27_26,GU_19,GU_19,coal,coal,19,8,-115.258,16,-115.258,0.848,0.426,0.99,0.846,0.705,30.03,2.64,21.29,9.16,6.94,0.29,,,,,,,,,,,,,,
GU_19_CELL_27_27,GU_19,GU_19,coal,coal,19,16,-116.045,16,-116.045,0.561,0.42,1,0.855,0.702,30.7,2.65,20.96,8.75,6.94,0.266,,,,,,,,,,,,,,
GU_19_CELL_27_28,GU_19,GU_19,coal,coal,19,24,-116.419,16,-116.419,0.437,0.426,0.99,0.847,0.695,30.82,2.63,20.9,8.62,6.88,0.26,,,,,,,,,,,,,,
GU_19_CELL_27_29,GU_19,GU_19,coal,coal,19,32,-116.737,16,-116.737,0.4,0.583,0.719,0.655,0.572,28.16,2.29,22.07,9.18,6.18,0.312,,,,,,,,,,,,,,
GU_19_CELL_27_30,GU_19,GU_19,coal,coal,19,40,-116.223,16,-116.223,0.395,0.828,0.296,0.356,0.383,23.96,1.77,23.93,10.09,5.14,0.396,,,,,,,,,,,,,,
GU_19_CELL_27_31,GU_19,GU_19,coal,coal,19,48,-112.802,16,-112.802,0.389,0.992,0.014,0.153,0.256,21.24,1.42,25.14,10.59,4.49,0.451,,,,,,,,,,,,,,
GU_19_CELL_27_32,GU_19,GU_19,coal,coal,19,56,-110.117,16,-110.117,0.35,1,0,0.134,0.249,21.33,1.42,25.09,10.48,4.56,0.447,,,,,,,,,,,,,,
GU_19_CELL_27_33,GU_19,GU_19,coal,coal,19,64,-109.385,16,-109.385,0.277,1,0,0.124,0.248,21.72,1.43,24.9,10.35,4.71,0.437,,,,,,,,,,,,,,
GU_19_CELL_27_34,GU_19,GU_19,coal,coal,19,72,-111.026,16,-111.026,0.204,1,0,0.115,0.25,22.16,1.44,24.69,10.28,4.9,0.425,,,,,,,,,,,,,,
GU_19_CELL_27_35,GU_19,GU_19,coal,coal,19,80,-114.755,16,-114.755,0.194,1,0,0.105,0.255,22.48,1.46,24.53,10.38,5.11,0.418,,,,,,,,,,,,,,
GU_19_CELL_27_36,GU_19,GU_19,coal,coal,19,88,-117.301,16,-117.301,0.217,1,0,0.096,0.26,22.76,1.47,24.4,10.48,5.33,0.413,,,,,,,,,,,,,,
GU_19_CELL_27_37,GU_19,GU_19,coal,coal,19,96,-117.687,16,-117.687,0.243,1,0,0.089,0.264,23.08,1.49,24.25,10.52,5.58,0.407,,,,,,,,,,,,,,
GU_19_CELL_27_38,GU_19,GU_19,coal,coal,19,104,-116.726,16,-116.726,0.27,1,0,0.084,0.268,23.41,1.51,24.08,10.51,5.85,0.401,,,,,,,,,,,,,,
GU_19_CELL_27_39,GU_19,GU_19,coal,coal,19,112,-115.946,16,-115.946,0.297,1,0,0.081,0.271,23.77,1.53,23.91,10.51,6.13,0.394,,,,,,,,,,,,,,
GU_19_CELL_27_40,GU_19,GU_19,coal,coal,19,120,-116.649,16,-116.649,0.325,1,0,0.08,0.276,24.15,1.55,23.74,10.54,6.43,0.387,,,,,,,,,,,,,,
GU_19_CELL_27_41,GU_19,GU_19,coal,coal,19,128,-119.307,16,-119.307,0.351,1,0,0.082,0.281,24.53,1.56,23.56,10.59,6.72,0.38,,,,,,,,,,,,,,
GU_19_CELL_27_42,GU_19,GU_19,coal,coal,19,136,-122.99,16,-122.99,0.376,1,0,0.086,0.286,24.91,1.58,23.38,10.6,7.02,0.373,,,,,,,,,,,,,,
GU_19_CELL_27_43,GU_19,GU_19,coal,coal,19,144,-124.982,16,-124.982,0.398,1,0,0.092,0.29,25.29,1.59,23.2,10.6,7.3,0.366,,,,,,,,,,,,,,
GU_19_CELL_27_44,GU_19,GU_19,coal,coal,19,152,-123.958,16,-123.958,0.417,1,0,0.1,0.294,25.65,1.6,23.04,10.59,7.58,0.359,,,,,,,,,,,,,,
GU_19_CELL_27_45,GU_19,GU_19,coal,coal,19,160,-122.592,16,-122.592,0.432,1,0,0.109,0.297,25.99,1.61,22.88,10.58,7.83,0.352,,,,,,,,,,,,,,
GU_19_CELL_27_46,GU_19,GU_19,coal,coal,19,168,-122.126,16,-122.126,0.444,1,0,0.119,0.3,26.31,1.62,22.73,10.55,8.07,0.346,,,,,,,,,,,,,,
GU_19_CELL_27_47,GU_19,GU_19,coal,coal,19,176,-121.93,16,-121.93,0.451,1,0,0.129,0.302,26.6,1.62,22.6,10.53,8.27,0.34,,,,,,,,,,,,,,
GU_19_CELL_27_48,GU_19,GU_19,coal,coal,19,184,-121.651,16,-121.651,0.453,1,0,0.138,0.304,26.86,1.62,22.49,10.48,8.45,0.335,,,,,,,,,,,,,,
GU_19_CELL_27_49,GU_19,GU_19,coal,coal,19,192,-121.273,16,-121.273,0.453,1,0,0.146,0.305,27.06,1.61,22.4,10.44,8.59,0.331,,,,,,,,,,,,,,
GU_19_CELL_27_50,GU_19,GU_19,coal,coal,19,200,-120.806,16,-120.806,0.453,1,0,0.153,0.306,27.21,1.6,22.33,10.39,8.69,0.328,,,,,,,,,,,,,,
GU_19_CELL_28_0,GU_19,GU_19,coal,coal,19,-200,-117.437,24,-117.437,5.677,1,0,0.152,0.377,14.95,1.13,28.52,15.98,6.79,0.731,,,,,,,,,,,,,,
GU_19_CELL_28_1,GU_19,GU_19,coal,coal,19,-192,-116.001,24,-116.001,5.68,1,0,0.157,0.38,15.25,1.18,28.36,15.99,7,0.724,,,,,,,,,,,,,,
GU_19_CELL_28_2,GU_19,GU_19,coal,coal,19,-184,-115.877,24,-115.877,5.67,1,0,0.16,0.383,15.52,1.22,28.22,16.05,7.17,0.718,,,,,,,,,,,,,,
GU_19_CELL_28_3,GU_19,GU_19,coal,coal,19,-176,-115.441,24,-115.441,5.658,1,0,0.16,0.386,15.72,1.26,28.1,16.09,7.31,0.714,,,,,,,,,,,,,,
GU_19_CELL_28_4,GU_19,GU_19,coal,coal,19,-168,-114.734,24,-114.734,5.646,1,0,0.157,0.388,15.88,1.3,28.01,16.13,7.42,0.71,,,,,,,,,,,,,,
GU_19_CELL_28_5,GU_19,GU_19,coal,coal,19,-160,-113.808,24,-113.808,5.632,1,0,0.153,0.39,15.97,1.33,27.95,16.16,7.48,0.708,,,,,,,,,,,,,,
GU_19_CELL_28_6,GU_19,GU_19,coal,coal,19,-152,-112.74,24,-112.74,5.618,1,0,0.146,0.39,16,1.36,27.92,16.19,7.5,0.707,,,,,,,,,,,,,,
GU_19_CELL_28_7,GU_19,GU_19,coal,coal,19,-144,-111.634,24,-111.634,5.605,1,0,0.138,0.391,15.97,1.38,27.92,16.21,7.48,0.707,,,,,,,,,,,,,,
GU_19_CELL_28_8,GU_19,GU_19,coal,coal,19,-136,-107.714,24,-107.714,5.593,1,0,0.129,0.389,15.88,1.4,27.95,16.15,7.42,0.708,,,,,,,,,,,,,,
GU_19_CELL_28_9,GU_19,GU_19,coal,coal,19,-128,-105.208,24,-105.208,5.581,1,0,0.119,0.387,15.72,1.42,28.01,16.13,7.31,0.711,,,,,,,,,,,,,,
GU_19_CELL_28_10,GU_19,GU_19,coal,coal,19,-120,-104.016,24,-104.016,5.571,1,0,0.109,0.385,15.52,1.43,28.1,16.15,7.17,0.715,,,,,,,,,,,,,,
GU_19_CELL_28_11,GU_19,GU_19,coal,coal,19,-112,-104.429,24,-104.429,5.562,1,0,0.1,0.384,15.25,1.44,28.22,16.22,6.99,0.721,,,,,,,,,,,,,,
GU_19_CELL_28_12,GU_19,GU_19,coal,coal,19,-104,-106.519,24,-106.519,5.554,1,0,0.092,0.383,14.94,1.44,28.35,16.34,6.79,0.727,,,,,,,,,,,,,,
GU_19_CELL_28_13,GU_19,GU_19,coal,coal,19,-96,-111.958,24,-111.958,5.547,1,0,0.086,0.383,14.59,1.44,28.51,16.57,6.55,0.734,,,,,,,,,,,,,,
GU_19_CELL_28_14,GU_19,GU_19,coal,coal,19,-88,-123.527,24,-123.527,5.541,1,0,0.082,0.384,14.21,1.44,28.69,16.8,6.29,0.742,,,,,,,,,,,,,,
GU_19_CELL_28_15,GU_19,GU_19,coal,coal,19,-80,-133.383,24,-133.383,5.536,1,0,0.08,0.381,13.79,1.44,28.88,16.85,6.01,0.75,,,,,,,,,,,,,,
GU_19_CELL_28_16,GU_19,GU_19,coal,coal,19,-72,-133.991,24,-133.991,5.531,1,0,0.081,0.377,13.36,1.43,29.08,16.9,5.71,0.759,,,,,,,,,,,,,,
GU_19_CELL_28_17,GU_19,GU_19,coal,coal,19,-64,-134.532,24,-134.532,5.526,1,0,0.084,0.374,12.91,1.42,29.28,16.95,5.41,0.768,,,,,,,,,,,,,,
GU_19_CELL_28_18,GU_19,GU_19,coal,coal,19,-56,-135.078,24,-135.078,5.52,1,0,0.089,0.37,12.46,1.41,29.49,16.99,5.11,0.778,,,,,,,,,,,,,,
GU_19_CELL_28_19,GU_19,GU_19,coal,coal,19,-48,-135.554,24,-135.554,5.514,1,0,0.096,0.367,12.02,1.4,29.7,17.04,4.81,0.787,,,,,,,,,,,,,,
GU_19_CELL_28_20,GU_19,GU_19,coal,coal,19,-40,-135.332,24,-135.332,5.507,1,0,0.105,0.363,11.59,1.4,29.89,17.08,4.52,0.796,,,,,,,,,,,,,,
GU_19_CELL_28_21,GU_19,GU_19,coal,coal,19,-32,-130.302,24,-130.302,5.5,1,0,0.115,0.36,11.18,1.39,30.08,17.12,4.24,0.804,,,,,,,,,,,,,,
GU_19_CELL_28_22,GU_19,GU_19,coal,coal,19,-24,-122.831,24,-122.831,5.486,1,0,0.125,0.357,10.81,1.38,30.26,17.16,3.98,0.812,,,,,,,,,,,,,,
GU_19_CELL_28_23,GU_19,GU_19,coal,coal,19,-16,-117.056,24,-117.056,4.97,1,0,0.134,0.354,10.47,1.37,30.42,17.18,3.75,0.819,,,,,,,,,,,,,,
GU_19_CELL_28_24,GU_19,GU_19,coal,coal,19,-8,-114.801,24,-114.801,3.937,0.992,0.014,0.153,0.337,12.64,1.38,29.36,15.76,3.85,0.745,,,,,,,,,,,,,,
GU_19_CELL_28_25,GU_19,GU_19,coal,coal,19,0,-114.733,24,-114.733,2.813,0.828,0.296,0.356,0.437,18.12,1.73,26.81,13.5,4.71,0.596,,,,,,,,,,,,,,
